dep_time,origin,destination
34981.0,145087,173630
34981.0,59902,165066
34981.0,111256,164166
34981.1,124259,168654
34981.1,44535,45307
34981.1,85411,159285
34981.1,161134,161591
34981.1,169080,140896
34981.2,145365,210328
34981.2,125968,201926
34981.4,130694,39936
34981.4,75186,84983
34981.4,55606,213779
34981.4,21469,91271
34981.4,152235,93679
34981.4,187722,151358
34981.4,153878,193636
34981.5,115438,139988
34981.6,118504,61451
34981.7,61169,45168
34981.9,77220,215029
34982.0,90037,108210
34982.0,11219,85535
34982.1,62784,48296
34982.1,79879,93835
34982.1,150952,155770
34982.2,202389,73652
34982.2,145567,60206
34982.2,35938,126370
34982.3,183757,51251
34982.3,7764,105045
34982.4,206338,209727
34982.4,133692,68305
34982.4,220874,78529
34982.5,50228,26686
34982.7,220954,58929
34982.7,131210,79801
34982.7,65832,140149
34982.7,77265,198140
34982.8,199663,67460
34982.8,10984,139779
34982.8,204129,200683
34982.9,48880,215209
34982.9,158200,76923
34982.9,180063,118591
34983.0,18647,88488
34983.0,127496,106880
34983.0,81421,38027
34983.0,57826,192794
34983.0,175761,138829
34983.1,215703,77411
34983.1,179653,69873
34983.2,222560,79962
34983.2,205759,152377
34983.3,103268,47407
34983.5,160246,194748
34983.6,177200,92751
34983.7,70194,6783
34983.7,45790,121662
34983.8,48318,187937
34983.9,9055,88259
34983.9,216572,145691
34983.9,10061,79661
34984.2,133113,140044
34984.2,71838,207484
34984.2,129340,181765
34984.2,121032,176424
34984.2,182777,79227
34984.3,34346,11496
34984.4,210570,106315
34984.4,187421,4618
34984.4,115936,119173
34984.4,191610,157313
34984.5,189801,49501
34984.6,75954,12522
34984.7,177506,149596
34984.7,202267,213878
34984.7,203142,185369
34984.7,67299,160503
34984.8,192867,67963
34984.8,211507,163017
34984.9,147945,45324
34984.9,213992,214188
34984.9,68639,221811
34984.9,163582,136000
34985.0,143365,48480
34985.0,161199,196042
34985.1,165126,129471
34985.1,66971,37484
34985.1,217808,58580
34985.1,25690,45271
34985.2,113372,157016
34985.2,67126,197477
34985.2,23482,113890
34985.5,135096,108507
34985.5,107196,14693
34985.5,2472,182960
34985.6,51625,125819
34985.6,153426,96038
34985.7,200842,223309
34985.7,26116,63197
34985.7,128857,54659
34985.7,93811,87160
34985.9,68346,10887
34986.0,152769,63953
34986.1,65562,117356
34986.2,200550,57311
34986.2,195105,10121
34986.3,84341,62632
34986.4,82180,167485
34986.4,102502,63262
34986.5,27747,204348
34986.5,152374,169619
34986.6,160234,44208
34986.6,170086,197579
34986.6,5826,20555
34986.7,21225,23015
34986.7,136276,5948
34986.7,54010,37376
34986.7,186838,128211
34986.8,112914,61479
34986.9,119714,211859
34986.9,194660,170387
34987.0,15776,149804
34987.0,160318,90482
34987.1,199779,96462
34987.1,185130,139636
34987.2,49647,72275
34987.3,98183,151651
34987.3,64027,127784
34987.4,167589,61826
34987.4,186794,87368
34987.5,158027,79013
34987.6,75525,153980
34987.6,166155,125328
34987.6,211589,141802
34987.6,191964,179732
34987.7,136206,76539
34987.7,47743,196184
34987.7,65114,45186
34987.8,210886,198126
34987.9,152192,162111
34987.9,158373,170322
34988.0,151479,178698
34988.0,216372,68733
34988.0,28061,116069
34988.1,147319,208388
34988.2,10353,54028
34988.2,118239,788
34988.2,148675,65325
34988.2,204941,33425
34988.2,73328,156257
34988.3,212923,88357
34988.4,206282,190587
34988.4,18755,10751
34988.4,219278,67892
34988.5,139442,210530
34988.6,107475,191569
34988.7,2840,44302
34988.7,54115,51004
34988.8,174751,64293
34988.9,6313,8568
34989.0,180017,215652
34989.0,176894,220144
34989.1,179691,74918
34989.1,182395,1783
34989.2,161119,63578
34989.2,144675,145755
34989.4,115067,33872
34989.4,72944,218107
34989.5,19597,115934
34989.5,130201,86262
34989.6,159816,151813
34989.6,194573,164850
34989.7,2032,78223
34989.7,139168,192742
34989.8,187713,81817
34989.8,35345,140467
34989.9,147387,76939
34989.9,68614,51213
34989.9,207773,158062
34990.0,192200,69102
34990.0,1113,59606
34990.0,31593,130082
34990.1,167409,121849
34990.1,195800,208496
34990.1,168053,124076
34990.1,180931,95705
34990.1,147550,31790
34990.2,147508,84308
34990.2,219022,145765
34990.2,57398,57100
34990.3,109572,92097
34990.3,7626,7471
34990.3,61293,21736
34990.4,7520,54520
34990.5,82998,160101
34990.5,69389,80697
34990.5,77525,217888
34990.5,211421,144590
34990.6,128243,149218
34990.6,92411,198961
34990.6,87516,56237
34990.7,77325,216859
34990.8,221539,34314
34990.8,198328,53239
34990.9,216022,22831
34991.0,130108,82837
34991.0,155365,157243
34991.0,146577,68873
34991.0,50819,81826
34991.2,124412,186717
34991.2,144694,33703
34991.3,122778,53248
34991.5,107342,52914
34991.6,215956,22352
34991.6,96606,133732
34991.8,186076,77657
34991.8,25775,27004
34991.9,191966,179743
34991.9,33173,106079
34992.0,189431,195808
34992.0,108014,77002
34992.1,46248,210835
34992.1,80457,63539
34992.2,194515,168946
34992.2,149842,72291
34992.3,3057,124634
34992.3,165896,183184
34992.4,85356,41406
34992.5,213445,53269
34992.6,70256,159446
34992.6,106067,146126
34992.7,4778,171197
34992.7,205341,7431
34992.8,118077,9991
34992.8,60743,202471
34992.8,93482,218977
34992.9,24310,187434
34992.9,142479,138380
34993.0,17125,215837
34993.1,31788,171104
34993.1,101585,174835
34993.1,194479,139722
34993.1,21760,61042
34993.2,215054,82792
34993.2,150850,45240
34993.3,157266,135630
34993.4,12343,103950
34993.4,137329,95325
34993.4,86820,127327
34993.6,33991,131515
34993.8,131895,121957
34993.8,65565,177701
34993.8,41712,3115
34993.8,124876,543
34993.8,71370,175099
34994.1,209614,24055
34994.1,110902,89194
34994.2,57760,112050
34994.7,140692,56477
34994.7,185870,119170
34994.8,167944,39944
34994.8,183913,38295
34994.8,69258,198692
34994.8,80784,120731
34994.9,134092,130177
34994.9,14871,77950
34994.9,40238,25652
34995.0,12503,134948
34995.0,32627,211091
34995.0,63065,42302
34995.1,166590,40088
34995.2,207248,88177
34995.2,135201,161255
34995.2,168169,101081
34995.3,176509,101346
34995.3,3260,56733
34995.5,25910,203819
34995.5,149483,19876
34995.5,165927,13725
34995.5,85623,126027
34995.5,120200,109925
34995.6,54613,190298
34995.7,159834,83458
34995.9,202231,80325
34995.9,15122,65943
34995.9,40049,35201
34996.0,48670,27184
34996.0,54041,177054
34996.0,96996,62139
34996.2,180311,151757
34996.3,140184,73006
34996.5,133584,87443
34996.5,45316,204292
34996.6,47422,136387
34996.7,207442,36560
34996.7,25210,132442
34996.7,83495,133634
34996.8,13992,64764
34996.8,146835,211653
34996.9,65053,89269
34996.9,135730,185970
34997.0,73186,22614
34997.1,69785,161219
34997.1,106218,119530
34997.1,46884,138771
34997.3,189918,7338
34997.3,77920,209343
34997.4,33696,173342
34997.4,19416,183723
34997.5,52483,100415
34997.5,83762,69439
34997.5,174386,4465
34997.6,74634,62948
34997.7,186482,5437
34997.9,14852,10788
34997.9,35644,78042
34998.0,90045,196397
34998.1,86378,33219
34998.1,29088,62316
34998.2,7743,158835
34998.2,167172,196619
34998.2,147159,13046
34998.2,95750,93460
34998.2,163759,47114
34998.3,87334,15520
34998.3,14175,84213
34998.4,202445,8774
34998.4,190141,146163
34998.5,54077,221290
34998.5,80,97405
34998.5,137207,141358
34998.7,207387,188186
34998.7,62797,119449
34998.7,152744,57467
34998.7,205670,164037
34998.7,39612,447
34998.8,30673,47004
34998.8,164243,111529
34998.8,114034,25161
34999.0,20344,99336
34999.0,110467,216818
34999.0,157875,221872
34999.1,58828,131765
34999.1,143236,175237
34999.2,77247,210727
34999.3,92619,124371
34999.3,215157,42363
34999.3,59312,29432
34999.3,30133,58722
34999.4,110741,146981
34999.4,134608,176764
34999.4,77916,174783
34999.5,73951,83036
34999.5,385,882
34999.6,97398,65216
34999.7,196150,126254
34999.9,18114,29376
35000.0,114655,190758
35000.0,127407,194117
35000.0,103855,49120
35000.1,160559,148599
35000.2,147177,173707
35000.3,221611,84876
35000.3,170053,173615
35000.4,199465,152547
35000.5,39063,45698
35000.5,149802,158245
35000.7,13898,204246
35000.7,41013,38113
35000.7,30940,154430
35000.7,55666,44825
35000.7,143744,178190
35000.7,182782,2667
35000.8,28315,56351
35000.9,46569,182709
35000.9,126196,14513
35001.0,39442,181562
35001.0,16759,93569
35001.1,95684,5649
35001.2,16848,183577
35001.2,95869,71814
35001.4,8572,121291
35001.4,90152,174926
35001.5,183274,1193
35001.5,202999,35099
35001.6,199472,132717
35001.6,17668,80250
35001.6,173901,177706
35001.6,131386,98884
35001.6,40880,4044
35001.7,161053,131679
35001.7,109217,85200
35001.7,223250,120757
35001.8,177654,173833
35001.9,96155,115812
35001.9,169125,136484
35001.9,29265,55869
35002.1,128276,129670
35002.1,119336,52734
35002.2,52147,191304
35002.2,178585,57828
35002.3,110290,191379
35002.3,215899,145555
35002.4,216678,126553
35002.4,26286,119278
35002.5,183147,63178
35002.5,123717,25811
35002.5,202657,207385
35002.6,14992,216072
35002.6,49064,168915
35002.6,65156,136629
35002.7,27124,208889
35002.8,120539,125131
35002.8,79034,169023
35002.8,100442,200988
35002.9,129875,19396
35002.9,88518,31173
35003.0,123294,41350
35003.0,9360,128449
35003.0,196441,36609
35003.0,83874,203175
35003.1,57383,147902
35003.1,124496,192119
35003.2,121066,93064
35003.2,110617,139360
35003.2,17891,27443
35003.4,88648,156138
35003.4,67209,22373
35003.5,164667,153073
35003.5,46661,129354
35003.6,27877,165092
35003.8,78086,198877
35003.8,20754,80039
35003.8,49210,30405
35003.9,182973,170278
35003.9,180859,120978
35004.0,172616,54201
35004.1,128192,141164
35004.1,193519,38438
35004.2,76073,11133
35004.2,213476,209099
35004.3,208867,187900
35004.3,20302,57371
35004.4,196186,176952
35004.4,31343,115669
35004.4,147453,100742
35004.4,219192,53177
35004.4,51506,75529
35004.4,11665,149109
35004.5,41456,22886
35004.6,211726,15970
35004.7,34118,87178
35004.8,18625,209144
35004.9,19144,49834
35004.9,154942,19095
35004.9,5326,21536
35005.0,5017,103962
35005.0,51320,144876
35005.0,27403,48333
35005.0,57514,91396
35005.1,219512,196801
35005.2,214646,157183
35005.3,36527,215201
35005.4,120393,181637
35005.6,83229,79565
35005.7,42303,135549
35005.7,115498,135217
35005.7,105147,194718
35005.8,171909,85370
35005.9,106901,24492
35005.9,144277,210558
35005.9,175405,151521
35006.1,163360,102166
35006.1,54683,167142
35006.2,171175,29798
35006.2,127484,1643
35006.3,135665,40687
35006.3,103494,56663
35006.3,83580,118226
35006.4,213579,94152
35006.5,28081,92977
35006.5,113996,208566
35006.6,154961,48811
35006.6,147126,48529
35006.6,96941,131445
35006.6,65175,86153
35006.8,100232,215491
35006.8,207156,108616
35006.8,40363,43036
35006.8,174818,193090
35007.0,5030,37379
35007.1,46690,79585
35007.1,208585,134989
35007.1,141006,145156
35007.1,217519,213437
35007.2,66846,111409
35007.2,51370,152855
35007.2,69764,45291
35007.2,191900,65145
35007.2,183607,121401
35007.2,95347,174134
35007.3,219256,66504
35007.3,56445,151174
35007.3,71702,60750
35007.3,81141,92835
35007.3,33859,107699
35007.3,176838,177424
35007.4,40680,23266
35007.5,13540,62943
35007.5,138752,199308
35007.5,38480,19672
35007.5,49843,178939
35007.5,170395,57402
35007.7,116631,137094
35007.7,119246,102395
35007.7,97418,112028
35007.8,210632,63296
35007.8,168846,61046
35007.9,19932,137093
35008.0,130335,18593
35008.0,64200,13552
35008.0,212982,60682
35008.1,29052,111111
35008.1,19632,13140
35008.2,106354,170115
35008.2,181103,69250
35008.2,56658,37531
35008.3,121307,201514
35008.3,129605,41488
35008.3,17961,202551
35008.4,210897,209490
35008.4,34782,79575
35008.5,107700,61835
35008.5,65600,137195
35008.5,82817,1607
35008.5,45762,61214
35008.6,166988,216460
35008.6,91816,174943
35008.7,210495,176929
35008.8,171062,30179
35008.8,90150,205736
35008.9,133978,46306
35009.0,182344,157548
35009.1,38010,177330
35009.4,3231,104016
35009.4,187632,95908
35009.5,191878,195054
35009.5,195337,18668
35009.6,48938,105303
35009.6,102922,8480
35009.8,62140,59650
35009.8,221844,164868
35009.8,24746,146791
35009.8,64599,221704
35009.9,93037,120163
35009.9,156622,158261
35010.0,143983,27493
35010.0,42060,6096
35010.0,193205,126806
35010.2,55374,17092
35010.2,142635,214285
35010.2,220059,164813
35010.4,196314,89555
35010.4,193432,63940
35010.5,38445,77795
35010.5,171546,52485
35010.5,111164,58894
35010.5,210597,111125
35010.6,140559,2469
35010.7,222508,123159
35010.8,89094,13619
35010.8,168406,48072
35010.8,76396,154655
35010.9,215729,131191
35011.0,70666,135374
35011.0,131168,182156
35011.0,156972,62457
35011.0,131125,42017
35011.1,194573,159433
35011.1,53747,19477
35011.1,157404,33580
35011.1,18505,94026
35011.1,136122,39688
35011.2,194951,79747
35011.2,55203,32623
35011.2,287,153260
35011.3,36075,66917
35011.3,76358,98784
35011.3,59211,163286
35011.4,69553,73551
35011.4,199854,47593
35011.4,90622,26207
35011.5,9712,23296
35011.5,142065,99207
35011.6,67241,205574
35011.8,119300,178992
35011.8,69062,192372
35012.1,108018,76905
35012.1,105513,129904
35012.2,64699,196875
35012.4,117064,77703
35012.4,217738,170210
35012.5,75580,133952
35012.5,79380,190752
35012.5,85736,58633
35012.6,197727,89636
35012.6,158598,23232
35012.6,123470,91993
35012.7,148999,208262
35012.8,25725,32237
35012.8,3584,149354
35012.8,9732,140676
35012.8,3793,133041
35012.9,175314,163877
35013.2,154505,29040
35013.4,30957,182623
35013.4,44075,64028
35013.5,206415,107195
35013.6,103025,108967
35013.6,71841,155156
35013.6,91951,59747
35013.7,1079,119510
35013.7,109198,135794
35013.7,75727,183417
35014.0,30756,176930
35014.0,123662,179365
35014.0,115927,200416
35014.1,146652,205391
35014.1,40554,106791
35014.1,42592,210033
35014.2,174460,107974
35014.3,109615,177209
35014.3,206,8981
35014.4,216480,73586
35014.5,202606,15689
35014.5,142949,158468
35014.5,117930,37011
35014.5,201172,60213
35014.6,110057,165592
35014.7,154304,210839
35014.7,77517,183388
35014.9,194950,71546
35014.9,24354,85672
35014.9,162166,170093
35015.0,205774,122091
35015.0,24992,149037
35015.1,56155,17795
35015.1,206,166491
35015.2,55529,96394
35015.2,34674,51968
35015.3,6281,132140
35015.3,50792,195105
35015.4,149610,141014
35015.4,2042,114488
35015.4,77,118214
35015.4,88662,172722
35015.4,25886,34095
35015.6,74837,88327
35015.6,6332,170279
35015.8,46530,86391
35015.8,75298,90045
35015.8,203905,88175
35015.9,189236,159781
35015.9,148114,111114
35016.0,144769,9174
35016.0,60860,49401
35016.0,10802,54211
35016.1,191388,142235
35016.1,40468,105236
35016.3,209200,14142
35016.3,173163,156261
35016.4,45822,14228
35016.4,206760,138911
35016.5,187513,58839
35016.6,141176,10896
35016.7,200834,80240
35016.7,61654,951
35016.8,147149,219718
35016.9,65653,214722
35017.0,121949,69093
35017.0,170039,134203
35017.2,6082,185875
35017.4,57402,124224
35017.4,52288,196482
35017.5,90435,135916
35017.7,24891,25185
35017.7,173772,141236
35017.8,102899,198889
35017.8,140022,2302
35017.9,52783,53415
35017.9,188471,88018
35017.9,151183,62741
35017.9,215657,2407
35018.0,43717,16678
35018.0,66970,183508
35018.2,164980,84496
35018.4,89853,25403
35018.5,5010,195276
35018.5,1420,217052
35018.5,118741,221656
35018.6,58538,70026
35018.6,157749,207905
35018.7,1795,47099
35018.7,167857,109447
35018.8,143253,188330
35018.9,18609,129570
35018.9,104497,107258
35018.9,65584,27200
35018.9,55024,148173
35019.0,35009,104578
35019.0,219340,19306
35019.0,78684,70381
35019.0,181136,63952
35019.1,44653,139321
35019.1,83004,131946
35019.1,199647,138494
35019.1,193649,102051
35019.2,41655,17267
35019.2,122563,115615
35019.3,140162,192507
35019.3,175323,123081
35019.3,209217,179181
35019.3,135234,16589
35019.4,205237,5538
35019.4,210490,102123
35019.5,103437,110532
35019.6,148444,26380
35019.6,76158,41905
35019.6,187682,131826
35019.7,163491,155583
35019.8,157451,174663
35019.8,216298,65731
35019.9,75812,90024
35020.0,212429,91640
35020.1,67141,9005
35020.3,213135,136755
35020.3,83257,89335
35020.3,163707,9023
35020.4,138662,190593
35020.4,211511,140087
35020.6,152519,56135
35020.7,148786,7472
35020.8,201488,79837
35020.8,28734,202663
35020.9,113878,106914
35021.0,34943,163512
35021.1,148452,86332
35021.1,123282,140012
35021.1,65364,205697
35021.2,1031,16147
35021.2,207594,79883
35021.3,212350,41379
35021.4,91614,135245
35021.4,166042,170093
35021.4,153158,103631
35021.5,140208,72185
35021.6,202597,130434
35021.7,161134,69113
35021.8,105591,131593
35021.9,143780,125523
35021.9,27628,139489
35022.0,199684,18659
35022.0,131126,101187
35022.0,29547,201409
35022.1,169442,49711
35022.3,112259,215891
35022.3,187587,32917
35022.3,13964,81505
35022.5,10126,184676
35022.6,151381,164392
35022.6,209036,184439
35022.6,112708,67110
35022.6,52731,167898
35022.6,157151,95067
35022.6,55636,162162
35022.7,193535,55357
35022.7,78656,134106
35022.8,36668,75704
35022.8,133940,140225
35022.8,94921,171555
35022.9,208833,87985
35023.0,136824,138330
35023.1,197410,120556
35023.2,220009,11170
35023.3,122303,221419
35023.3,20037,96621
35023.3,211229,219293
35023.5,46536,57003
35023.5,77421,79829
35023.5,31253,41247
35023.7,95515,25334
35023.7,132764,70941
35023.7,141925,195511
35023.8,94286,33107
35023.9,118417,72749
35023.9,220966,194731
35024.0,151476,95675
35024.0,202705,183462
35024.0,177091,199534
35024.0,107657,13128
35024.0,184472,190864
35024.0,146474,119455
35024.1,211360,44966
35024.1,125721,138387
35024.2,151103,71377
35024.2,137900,59174
35024.2,75682,79342
35024.2,182004,142517
35024.3,221917,217349
35024.3,43976,176865
35024.3,621,41613
35024.3,138713,5538
35024.3,190214,66326
35024.3,44513,172016
35024.4,183934,137864
35024.5,203833,218000
35024.5,102672,29721
35024.7,207280,75359
35024.8,157722,176672
35024.8,185080,125310
35024.8,199921,191298
35024.8,163719,60859
35024.9,98405,87351
35025.0,197608,64019
35025.1,181651,221364
35025.1,55288,129129
35025.1,170397,33569
35025.2,154080,47600
35025.2,106586,79673
35025.2,15922,175040
35025.2,55177,103923
35025.3,19349,77083
35025.3,92413,121824
35025.3,161783,210357
35025.3,200111,74322
35025.4,36409,151911
35025.4,107486,116478
35025.4,55828,205819
35025.5,107144,35486
35025.5,78452,169865
35025.8,27427,193530
35025.8,160557,56226
35026.0,15757,99188
35026.0,18394,96011
35026.1,46970,93237
35026.2,190358,212377
35026.2,168613,31459
35026.2,15966,107624
35026.2,169890,188221
35026.4,105250,58134
35026.4,104367,193268
35026.4,199688,75778
35026.5,87256,19741
35026.6,112806,186747
35026.6,118868,8920
35026.6,88110,155377
35026.7,34992,129550
35026.7,112191,154675
35026.7,30542,121357
35026.7,108626,110426
35026.8,44042,23178
35026.8,180214,191235
35026.8,81766,145073
35026.8,94094,183518
35026.8,183539,178444
35027.0,157124,76738
35027.1,123262,19981
35027.1,146723,51076
35027.1,201599,52171
35027.1,192198,160543
35027.2,195553,149651
35027.2,210762,5822
35027.3,116746,148630
35027.3,170601,176829
35027.3,85130,63867
35027.4,185449,15775
35027.4,86781,143871
35027.4,107474,727
35027.5,198976,4210
35027.5,163842,182
35027.5,181822,159327
35027.5,94837,180186
35027.6,24139,180735
35027.6,159803,118043
35027.7,199411,111004
35027.8,210686,33121
35027.9,57176,88230
35027.9,72622,165476
35028.2,53679,44901
35028.3,212528,163499
35028.3,216246,138052
35028.3,140080,104254
35028.3,218960,171669
35028.3,97739,23721
35028.4,180082,25322
35028.5,168608,58948
35028.5,103726,134746
35028.5,171172,91439
35028.6,162025,48450
35028.6,104601,118753
35028.7,200471,20537
35028.7,95961,73006
35028.7,72593,217755
35028.8,42336,177517
35028.9,14432,36868
35028.9,82743,55376
35028.9,127706,63067
35029.0,197020,189885
35029.0,205312,36787
35029.0,146730,9361
35029.0,196193,23483
35029.1,128811,223067
35029.1,190430,99788
35029.2,78003,64955
35029.2,30639,12923
35029.2,115712,210884
35029.2,26060,151170
35029.2,223081,140116
35029.2,199048,94899
35029.3,102921,76103
35029.4,205246,201812
35029.4,78184,86673
35029.5,219222,20160
35029.5,69604,108032
35029.6,72447,154158
35029.6,54204,82906
35029.6,27091,4951
35029.7,128534,118841
35029.8,146734,71937
35029.8,31288,174565
35029.8,44074,71937
35029.8,134185,102430
35029.9,129231,163147
35029.9,18555,153170
35029.9,200905,88397
35030.1,35561,71303
35030.1,204562,3566
35030.1,207845,207281
35030.1,85926,66230
35030.2,28914,108815
35030.3,14332,126055
35030.4,138446,59753
35030.5,62696,192303
35030.6,213373,17969
35030.6,131377,165018
35030.7,171900,158485
35030.8,69041,214616
35030.8,35980,84256
35030.9,100333,188767
35030.9,213606,206987
35030.9,166424,192582
35030.9,86224,5141
35031.1,66469,72326
35031.1,48774,16982
35031.1,65580,75238
35031.2,62492,118499
35031.2,170075,65964
35031.2,166884,30101
35031.3,182491,25078
35031.3,153262,82052
35031.4,217417,202971
35031.5,12120,108611
35031.5,127276,39962
35031.5,175464,93213
35031.5,535,54859
35031.5,16051,152498
35031.6,63894,198269
35031.6,92384,206934
35031.7,197613,72441
35031.7,86755,4298
35031.8,140604,96094
35031.9,173136,177390
35032.0,149072,92219
35032.0,184328,206576
35032.1,220777,152501
35032.2,187582,28702
35032.3,126345,119848
35032.3,85799,136256
35032.3,148823,79070
35032.3,46475,177249
35032.4,17736,221646
35032.4,164861,138624
35032.4,193935,147325
35032.4,196358,197086
35032.5,126271,78914
35032.5,27338,215216
35032.7,92329,68183
35032.8,163302,171982
35032.8,7742,167453
35032.8,32359,167050
35032.9,85340,75925
35032.9,3938,44237
35033.0,1895,215902
35033.0,199085,13573
35033.1,216684,159081
35033.1,149654,207259
35033.2,64261,147994
35033.2,42445,58913
35033.3,192170,35000
35033.3,63701,32558
35033.4,88665,222416
35033.4,80508,163370
35033.4,205074,61216
35033.5,204206,97374
35033.5,129546,116570
35033.6,71435,89428
35033.6,185797,97294
35033.6,143649,96877
35033.8,7640,109113
35033.8,37506,193543
35033.8,136106,169846
35033.9,157248,46162
35033.9,47788,108750
35033.9,137377,54223
35033.9,11173,21355
35033.9,185840,193541
35033.9,103500,12837
35033.9,100846,144211
35034.0,121712,120959
35034.1,124508,90945
35034.1,82860,29789
35034.2,151266,183639
35034.2,45395,140600
35034.2,193467,175661
35034.3,4122,29966
35034.4,211716,177621
35034.5,111191,114199
35034.6,22135,161224
35034.6,35572,195304
35034.6,6033,134960
35034.8,91009,181805
35034.8,37197,192639
35034.8,28813,180276
35034.9,180122,201723
35035.1,39668,40035
35035.1,198215,169769
35035.2,58531,22868
35035.4,122565,159936
35035.4,101435,203104
35035.4,8002,114276
35035.5,180603,172431
35035.5,120244,44975
35035.6,69822,6521
35035.6,15425,96479
35035.7,187974,213725
35035.8,15814,67541
35035.9,189786,117001
35035.9,47516,149262
35035.9,141776,154586
35035.9,175974,33463
35036.0,88522,113845
35036.2,15617,159442
35036.3,55090,16589
35036.3,85764,215162
35036.3,62441,189520
35036.3,212155,114450
35036.4,43510,141762
35036.4,17972,69663
35036.5,211733,141249
35036.5,1301,10462
35036.5,62557,4214
35036.5,176994,137306
35036.6,24284,217875
35036.6,187203,133434
35036.6,131884,218504
35036.6,63637,129626
35036.6,37656,209408
35036.7,14442,140826
35036.8,86440,69216
35036.8,209401,171946
35037.0,179969,149839
35037.0,114011,28404
35037.0,156886,157848
35037.1,220400,102338
35037.1,103389,8304
35037.1,134755,176241
35037.1,188229,93019
35037.1,33256,172164
35037.3,35770,16561
35037.4,74181,200198
35037.5,141198,179006
35037.5,123435,222661
35037.5,104545,181338
35037.5,76321,42996
35037.6,195065,35838
35037.6,209489,63682
35037.7,113170,101880
35037.7,39049,627
35037.7,23519,149659
35037.9,86633,216702
35037.9,84822,205388
35038.0,220734,73947
35038.0,192140,67762
35038.0,28934,107401
35038.3,85136,28513
35038.3,130407,14104
35038.3,131849,54752
35038.4,64076,217098
35038.4,290,34754
35038.4,59244,8329
35038.4,60815,36083
35038.4,85689,98904
35038.5,189627,68662
35038.5,125218,157925
35038.7,92075,168738
35038.7,14459,167421
35038.9,94705,62939
35038.9,206165,208749
35038.9,124459,127789
35039.0,148896,124496
35039.1,90550,119012
35039.1,84190,207725
35039.2,190815,97905
35039.2,168053,125114
35039.3,53803,141549
35039.4,137644,168526
35039.4,172197,119568
35039.5,206621,110561
35039.5,131617,195376
35039.5,203641,42805
35039.5,34316,84301
35039.6,67338,194957
35039.6,32314,157637
35039.6,134486,168052
35039.7,14162,75442
35039.7,26262,32432
35039.7,148933,71472
35039.7,184902,217602
35039.8,149190,54894
35039.9,94432,178904
35039.9,45337,141984
35039.9,139813,20439
35040.0,94929,211518
35040.0,209298,175056
35040.1,209349,202721
35040.1,175663,183966
35040.1,86298,70416
35040.2,164168,136537
35040.3,39797,147183
35040.4,87823,192871
35040.4,134741,65071
35040.4,204759,21047
35040.5,217570,82360
35040.6,85649,80175
35040.6,137193,83340
35040.6,952,178128
35040.6,86755,69312
35040.7,40416,103436
35040.8,17742,159132
35040.8,88489,149820
35040.9,42522,122239
35040.9,203251,219242
35040.9,154711,211332
35041.0,25724,139759
35041.0,87317,23426
35041.1,10275,86752
35041.1,145594,125781
35041.1,63951,105086
35041.2,199011,123342
35041.2,87206,103389
35041.3,77659,9011
35041.3,90720,128301
35041.3,101039,104180
35041.3,194068,182120
35041.3,195433,155968
35041.3,208619,24542
35041.3,91566,103700
35041.6,83155,134677
35041.6,109889,67445
35041.6,214029,11688
35041.6,134274,46136
35041.6,57486,176923
35041.6,61507,65486
35041.6,23728,222186
35041.7,92251,142477
35041.7,144026,58814
35041.7,11182,60190
35041.7,87169,15426
35041.7,98241,115781
35041.8,2481,39751
35041.8,211976,158248
35041.8,133774,94331
35042.0,44457,170560
35042.1,75158,120690
35042.1,207429,63616
35042.1,102767,98771
35042.3,201604,134968
35042.3,158925,38851
35042.3,191333,154961
35042.3,70186,169646
35042.4,149240,96547
35042.4,165629,109203
35042.5,21989,174895
35042.5,163744,211483
35042.6,184709,149487
35042.7,5359,185186
35042.7,197047,16548
35042.7,67008,66611
35042.8,80277,75739
35042.8,11153,22291
35042.8,40424,52216
35043.0,12277,183725
35043.1,103314,195627
35043.1,138836,153548
35043.1,19084,155191
35043.1,141876,106922
35043.1,20663,36375
35043.2,35883,16122
35043.2,60514,13149
35043.3,217703,44256
35043.3,149538,108857
35043.4,32250,121447
35043.4,129591,174105
35043.5,83007,157258
35043.5,67909,16274
35043.6,197751,85603
35043.6,4171,66929
35043.7,203754,107450
35043.7,96161,67713
35043.7,12994,78730
35043.7,136418,165606
35043.8,184523,72460
35043.8,60095,4311
35043.9,213764,221865
35044.0,212397,106140
35044.0,150689,170938
35044.0,180310,77042
35044.1,41883,207095
35044.2,36275,80794
35044.2,160463,1781
35044.3,113894,128673
35044.3,2150,148992
35044.4,151466,81384
35044.5,113874,72900
35044.6,111377,13962
35044.6,118012,12970
35044.7,201010,21981
35044.8,177645,152760
35044.8,61434,27736
35044.8,47565,186857
35044.9,6968,206558
35044.9,53704,139672
35045.0,101540,178831
35045.0,87906,106043
35045.0,90489,221884
35045.1,77349,177603
35045.2,61364,166871
35045.2,153152,118636
35045.2,135739,3726
35045.2,114475,76963
35045.3,125846,197336
35045.3,78376,146504
35045.4,161418,54889
35045.4,70551,42433
35045.5,8395,132476
35045.6,202392,153268
35045.6,135658,209512
35045.6,189510,15408
35045.7,122322,177905
35045.7,115559,185199
35045.7,102082,221553
35045.8,176770,183003
35045.9,336,74369
35046.1,88356,56428
35046.1,205976,190852
35046.1,96413,101389
35046.1,70844,166918
35046.1,38981,103854
35046.2,16071,193352
35046.2,81576,17225
35046.2,213728,923
